fid,Organisasj,Juridisk n,Telefonnum,Epost,URL,Selskapsfo,Bransjekod,Bransje,Kommune,Besøksadr,Kontaktper,Daglig led,Etablering,Antall ans,Sum Drifts,Sum salgsi,Annen drif,Driftsresu,Varekostna,Lønnsutgi,Avskrivnin,Nedskrivin,Andre drif,Sum drif_1,Sum Drif_2,Sum salg_1,Annen dr_1,Driftsre_1,Varekost_1,Lønnsut_1,Avskrivn_1,Nedskriv_1,Andre dr_1,Sum drif_3,Sum Drif_4,Sum salg_2,Annen dr_2,Driftsre_2,Varekost_2,Lønnsut_2,Avskrivn_2,Nedskriv_2,Andre dr_2,Sum drif_5,Sum Drif_6,Sum salg_3,Annen dr_3,Driftsre_3,Varekost_3,Lønnsut_3,Avskrivn_3,Nedskriv_3,Andre dr_3,Sum drif_7,Sum Drif_8,Sum salg_4,Annen dr_4,Driftsre_4,Varekost_4,Lønnsut_4,Avskrivn_4,Nedskriv_4,Andre dr_4,Sum drif_9,Sum Drif10,Sum salg_5,Annen dr_5,Driftsre_5,Varekost_5,Lønnsut_5,Avskrivn_5,Nedskriv_5,Andre dr_5,Sum drif11,Sum Drif12,Sum salg_6,Annen dr_6,Driftsre_6,Varekost_6,Lønnsut_6,Avskrivn_6,Nedskriv_6,Andre dr_6,Sum drif13,Sum Drif14,Sum salg_7,Annen dr_7,Driftsre_7,Varekost_7,Lønnsut_7,Avskrivn_7,Nedskriv_7,Andre dr_7,Sum drif15,Sum Drif16,Sum salg_8,Annen dr_8,Driftsre_8,Varekost_8,Lønnsut_8,Avskrivn_8,Nedskriv_8,Andre dr_8,Sum drif17,result_num,osm_id,display_na,category,type,latlong,_count,_sum,_mean
"498","919210761",Tannlegesenter Mortensrud torg AS,"48515060",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Helga Vaneks vei 3 J, 1281 Oslo",,,29.05.2017,"0","3722000","3722000","0","1147000","562000","7000","9000","0","1997000","2575000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","23639396","Helga Vaneks vei, Fagerli, Søndre Nordstrand, Oslo, 1281, Norge",highway,unclassified,"59.8485618,10.832053",1233,27353.1658346653,22.184238308731
"499","973056379",Tannlegene Mork-Knutsen AS,"69211060",mail@tannlegene.no,http://www.tannlegene.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Halden,"Dyrendalsveien 13 C, 1778 Halden",Ellen C Mork-Knutsen,,29.12.1994,"13","11345000","11345000","0","1144000","3717000","4389000","0","0","2095000","10201000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7205131897","13C, Dyrendalsveien, Watvedt, Schultzedalen, Halden, Viken, 1778, Norge",place,house,"59.131105,11.384216",1235,15651.4119359888,12.6732080453351
"500","917427747",First Molar AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Færder,"Amundrødveien 61, 3142 Vestskogen",Kristian Mathisen,Kristian Mathisen,22.06.2016,"1","3748000","3748000","0","1141000","0","658000","184000","0","1765000","2607000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125202797","61, Amundrødveien, Tørkopp, Vestskogen, Færder, Vestfold og Telemark, 3142, Norge",place,house,"59.239121,10.387079",1233,7342.3771062959,5.95488816406804
"501","988942707",Smil AS,"51466693",olafjobb@gmail.com,http://www.tannlegerinorge.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Eigersund,"Gamle Sokndalsveien 38, 4372 Egersund",Olaf Asbjørnsen,Olaf Asbjørnsen,11.11.2005,"8","6431000","6431000","0","1131000","697000","2736000","81000","0","1786000","5300000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2795633374","38, Gamle Sokndalsveien, Årstaddalen, Egersund, Eigersund, Rogaland, 4372, Norge",place,house,"58.4396919,6.0080131",1231,4795.6378112305,3.89572527313606
"502","995661055",Dentavic AS,"66961200",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Nesodden,"Vestveien 51, 1452 Nesoddtangen",Gilda Gonzalez Kottmann,Gilda Gonzalez Kottmann,01.04.2010,"3","4963000","4644000","319000","1129000","754000","1456000","80000","0","1544000","3834000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122932130","51, Vestveien, Toppen, Flaskebekk, Nesoddtangen, Nesodden, Viken, 1452, Norge",place,house,"59.8559228,10.6608247",1241,7256.97106160969,5.84768014634141
"503","995504413",Tannlege Kari Nesse AS,"90104345",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Skien,"Kverndalsgata 2 A, 3717 Skien",Kari Nesse,Kari Nesse,01.03.2010,"2","3907000","3825000","82000","1128000","727000","1305000","48000","0","699000","2779000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3128638799","2A, Kverndalsgata, Hjellen, Bratsberg, Skien, Vestfold og Telemark, 3717, Norge",place,house,"59.2086766,9.6081911",1232,17608.0810348056,14.2922735672124
"504","914369800",Tannlege Skutle AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Alver,"Idrettsvegen 3, 5936 Manger",Tor Skutle,,01.09.2014,"2","3976000","3976000","0","1124000","451000","1411000","39000","0","951000","2852000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3137736975","3, Idrettsvegen, Nedre Manger, Manger, Alver, Vestland, 5936, Norge",place,house,"60.6405352,5.0434663",1231,1556.58142755926,1.2644853188946
"505","985371083",Tannlege Arne Kløve AS,"72847476",,http://www.tillertannhelse.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Trondheim,"Ivar Lykkes veg 3, 7075 Tiller",Arne Kløve,Arne Kløve,01.01.2003,"8","4977000","4977000","0","1122000","1414000","1684000","65000","0","692000","3855000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2958692227","3, Ivar Lykkes veg, Tillerbyen, Tiller, Heimdal, Trondheim, Trøndelag, 7075, Norge",place,house,"63.3580652,10.3748349",1234,27607.8363202699,22.3726388332819
"506","920873324",Bølerlia Tannlegesenter AS,"22263108",post@bolertannlege.no,http://bolertannlege.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Utmarkveien 1, 0691 Oslo",Dag Einar Samer,Dag Einar Samer,30.04.2018,"4","5224000","3482000","1742000","1120000","650000","1882000","314000","0","1258000","4104000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2795700438","1, Utmarkveien, Bølerskogen borettslag, Østensjø, Oslo, 0691, Norge",place,house,"59.8832417,10.8456647",1233,28317.3326248573,22.9662065084001
"507","999591469",Tannlege S. Fallah AS,"63812382",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Lillestrøm,"Stortorget 19, 2000 Lillestrøm",Shoja Fallah,Shoja Fallah,02.01.2013,"2","2223000","2083000","141000","1119000","397000","300000","0","0","407000","1104000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126929967","19, Stortorget, Lillestrøm, Viken, 2000, Norge",place,house,"59.957317,11.050693",1240,19190.8262380771,15.4764727726429
"508","984802560",Anne Kjæreng AS,"91868842",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Tromsø,"Strandskillet 5 A, 9008 Tromsø",Anne Kjæreng,Anne Kjæreng,01.06.2002,"4","5073000","4161000","912000","1118000","942000","2240000","253000","0","520000","3955000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3110864610","5A, Strandskillet, Skarpsno, Sørbyen, Tromsø, Troms og Finnmark, 9008, Norge",place,house,"69.6484447,18.9502375",1234,23508.0219814405,19.0502609249923
"509","914797365",Linh Bui AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sandnes,"Tronesgeilen 9, 4317 Sandnes",Linh Vu Duy Bui,Linh Vu Duy Bui,02.01.2015,"1","2189000","2189000","0","1111000","0","915000","14000","0","149000","1078000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2816866655","9, Tronesgeilen, Giske, Trones, Sandnes, Rogaland, 4317, Norge",place,house,"58.8562974,5.7282591",1230,25063.1945504323,20.3765809353108
"510","988457566",Råholt Tannlegesenter AS,"63954044",tannpost@raaholt.nhn.no,http://www.tannlegeraaholt.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Eidsvoll,"Gladbakkvegen 1, 2070 Råholt",Lena Thorsrud,Lena Thorsrud,04.07.2005,"8","7960000","2658000","5302000","1111000","1826000","3478000","323000","0","1222000","6849000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5061051625","1, Gladbakkvegen, Haugen, Råholt, Eidsvoll, Viken, 2070, Norge",place,house,"60.281003,11.173984",1239,8792.84712078609,7.09672891104607
"511","925424994",Roshi Frafjord AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stavanger,"Nådlandsberget 37 A, 4034 Stavanger",Roshi Frafjord,,04.06.2020,"1","2978000","2978000","0","1101000","0","1805000","0","0","72000","1877000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2837013130","37A, Nådlandsberget, Frøystad, Forus, Hinna, Stavanger, Rogaland, 4034, Norge",place,house,"58.8956814,5.7371432",1236,18185.2689629439,14.7130007790808
"512","988871958",Isafil AS,"92808378",,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Nordre Follo,"Solbråtanveien 44 M, 1410 Kolbotn",Tor Bjørnå Berntsen,Tor Bjørnå Berntsen,21.10.2005,"2","925000","873000","52000","1101000","0","282000","40000","0","-498000","-176000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2836965233","44M, Solbråtanveien, Solbråtan, Båtsleppa, Kolbotn, Nordre Follo, Viken, 1410, Norge",place,house,"59.8017193,10.801501",1236,16584.5008678883,13.4178809610747
"513","928050513",Tannlege Hvalby AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Gjøvik,"Valdresvegen 4, 2816 Gjøvik",Egil Hvalby,Egil Hvalby,14.07.2021,"4","4309000","4309000","0","1098000","509000","1112000","16000","0","1574000","3211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3131595797","4, Valdresvegen, Kirkeby, Kopperud, Gjøvik, Innlandet, 2816, Norge",place,house,"60.7811008,10.6918286",1232,13827.4711053725,11.2235966764387
"514","823696132",Tannlegekompaniet AS,"31900017",post@tannlegekompaniet.no,http://tannlegekompaniet.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Hole,"Furuhallveien 17 B, 3512 Hønefoss",Håvard Mandt,Håvard Mandt,07.10.2019,"10","13555000","13524000","30000","1090000","6913000","1912000","172000","0","3468000","12465000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130140925","17B, Furuhallveien, Helgelandsmoen Næringspark AS, Hønefoss, Hole, Viken, 3512, Norge",place,house,"60.1096479,10.2293986",1240,1203.13789705094,0.970272497621725
"515","823696132",Tannlegekompaniet AS,"32121405",post@tannlegekompaniet.no,http://tannlegekompaniet.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Ringerike,"Vesterngata 5, 3513 Hønefoss",Håvard Mandt,Håvard Mandt,07.10.2019,"10","13555000","13524000","30000","1090000","6913000","1912000","172000","0","3468000","12465000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130147536","5, Vesterngata, Hønefoss, Ringerike, Viken, 3513, Norge",place,house,"60.1705923,10.2638594",1238,12374.2848253874,9.99538354231616
"516","942895054",Aurskog Tannlegesenter AS,"63863845",,https://www.aurskog-holand.kommune.no/innhold/helse-omsorg-mestring/helsetjenester/tannlege/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Aurskog-Høland,"Senterveien 9, 1930 Aurskog",Jan Hildor Skøld,Jan Hildor Skøld,02.01.1987,"2","3953000","2257000","1696000","1086000","470000","762000","524000","0","1111000","2867000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122563387","9, Senterveien, Aursmoen, Aurheim, Aurskog, Aurskog-Høland, Viken, 1930, Norge",place,house,"59.9276334,11.4454561",1240,3047.83513275534,2.45793155867366
"517","982013232",Flora Tannlegesenter AS,"57742263",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kinn,"Markegata 11, 6905 Florø",Per Albert Kristiansen,Per Albert Kristiansen,22.02.2000,"6","6710000","6603000","107000","1084000","1356000","2276000","96000","0","1898000","5626000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118514699","11, Markegata, Florø, Kinn, Vestland, 6905, Norge",place,house,"61.5996434,5.0294513",1243,6523.18019022979,5.2479325746016
"518","921141033",Selliseth Drift AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Ålesund,"Øvre Skytterholmen 119, 6020 Ålesund",Nils Jørgen Selliseth,,28.06.2018,"3","5102000","4630000","471000","1081000","0","3574000","207000","0","240000","4021000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118735966","119, Øvre Skytterholmen, Vegsundet, Vegsundrabben, Ålesund, Møre og Romsdal, 6020, Norge",place,house,"62.4389038,6.3503306",1237,6743.7424480319,5.45169155055125
"519","938054452",Karl K Andersen AS,"90365327",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Folkvangveien 31, 1086 Oslo",Karl Kristian Andersen,Karl Kristian Andersen,01.03.1985,"1","2197000","1326000","872000","1079000","299000","184000","159000","0","476000","1118000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4837616416","31, Folkvangveien, Stig, Stovner, Oslo, 1086, Norge",place,house,"59.946415,10.919105",1235,45471.3922446966,36.8189410888232
"520","881568772",Kvadraturen Tannlegesenter AS,"38023649",post@kvadraturentannlegesenter.no,http://www.kvadraturentannlegesenter.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kristiansand,"Markens gate 42, 4612 Kristiansand S",Birte Arnesen Ropstad,Birte Arnesen Ropstad,01.01.2000,"8","9976000","9976000","0","1075000","5247000","1660000","86000","0","1908000","8901000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3097744604","42, Markens gate, Gravane, Kvadraturen, Kristiansand, Agder, 4612, Norge",place,house,"58.1472303,7.9904912",1236,18225.2657269314,14.7453606204947
"521","985436541",Tannlege Eva Børstad AS,"73807880",,http://tannlegenepaasolsiden.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Trondheim,"Trenerys gate 8, 7042 Trondheim",Eva Børstad,Eva Børstad,01.01.2003,"1","2419000","2419000","0","1071000","1000","1028000","0","0","319000","1348000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2957772217","8, Trenerys gate, Møllenberg, Østbyen, Trondheim, Trøndelag, 7042, Norge",place,house,"63.435264,10.4143932",1236,32960.5105889328,26.6670797645087
"522","920677304",Tannlege Lars Sandbakk AS,"57871476",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stryn,"Tonningsgata 14, 6783 Stryn",Lars Fredrik Sandbakk,Lars Fredrik Sandbakk,30.01.2018,"5","5389000","4233000","1156000","1066000","1440000","1987000","250000","0","646000","4323000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118677133","14, Tonningsgata, Visnes, Bruagrenda, Stryn, Vestland, 6783, Norge",place,house,"61.90423,6.7216809",1233,4596.43534445018,3.7278469946879
"523","814792072",Oslo Tannlege AS,"48863178",post@oslo-tannlege.no,http://oslo-tannlege.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Tullins gate 6, 0166 Oslo",Dag Audun Andersen,Dag Audun Andersen,02.01.2015,"3","2944000","2840000","104000","1062000","247000","793000","6000","0","836000","1882000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785848564","6, Tullins gate, Tullin, Sentrum, Oslo, 0166, Norge",place,house,"59.918298,10.73476",1236,84878.7307035178,68.6721122196746
"524","922884773",Tveitaklinikken AS,"22269410",,https://www.tveitaklinikken.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Nåkkves vei 9, 0670 Oslo",Jens Bjelke-Holtermann,Jens Bjelke-Holtermann,17.03.2019,"4","9446000","9119000","327000","1061000","2060000","4557000","247000","0","1521000","8385000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2795543743","9, Nåkkves vei, Nedre Hellerud, Alna, Oslo, 0670, Norge",place,house,"59.915545,10.841062",1238,42941.6250406131,34.6862884011414
"525","981888952",Tannlege Jan Wiggo Mjøllner AS,"37099002",j.w.mjollner@malmbryggentannklinikk.no,http://www.malmbryggentannklinikk.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Arendal,"Vestre gate 2, 4836 Arendal",Jan-Wiggo Mjøllner,Jan-Wiggo Mjøllner,01.01.2000,"3","4321000","4321000","0","1057000","671000","1555000","114000","0","924000","3264000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3124075036","2, Vestre gate, Skytebanen, Blødekjær, Arendal, Agder, 4836, Norge",place,house,"58.461065,8.763863",1238,12716.4562894953,10.2717740625972
"526","825305912",Tannlege Marie Fjærtoft Heir AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Asker,"Strøket 9, 1383 Asker",,,22.06.2020,"2","4291000","4278000","13000","1056000","1146000","1586000","17000","0","486000","3235000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2824662808","9, Strøket, Hagaløkka, Asker, Viken, 1383, Norge",place,house,"59.8357434,10.4338",1238,16831.1748949587,13.5954562964125
"527","996246280",Alversund Tannlegesenter AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Alver,"Nedre Alver 2, 5911 Alversund",Sivaganes Thilliampalam,Sivaganes Thilliampalam,19.11.2010,"3","3855000","3855000","0","1056000","964000","924000","118000","0","793000","2799000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3137757187","2, Nedre Alver, Hilland, Nedre Alver, Alversund, Alver, Vestland, 5911, Norge",place,house,"60.5700892,5.2328375",1235,2774.01388594881,2.24616508983709
"528","917523762",Godtanna Gol AS,"32075800",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Gol,"Gamlevegen 35, 3550 Gol",Bjørghild Wiik,Bjørghild Wiik,06.07.2016,"7","11271000","11115000","156000","1055000","3481000","4461000","688000","0","1586000","10216000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3137850594","35, Gamlevegen, Glitre, Eidsvall, Gol, Viken, 3550, Norge",place,house,"60.7018195,8.9371712",1232,3955.74722198769,3.21083378408092
"529","926489526",Jcfernandes AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Skien,"Hubrovegen 32, 3742 Skien",,,01.01.2021,"1","1905000","1905000","0","1053000","0","796000","0","0","56000","852000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3128640126","32, Hubrovegen, Gulset, Skien, Vestfold og Telemark, 3742, Norge",place,house,"59.2247523,9.5431778",1239,4324.085238903,3.48998001525666
"530","919822686",Etterstad Tannklinikk AS,"22671093",post@etterstad-tannklinikk.no,https://www.etterstad-tannklinikk.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Etterstadsletta 3, 0660 Oslo",Sivaganes Thilliampalam,Sivaganes Thilliampalam,10.10.2017,"4","6466000","6466000","0","1051000","1740000","1005000","224000","0","2446000","5415000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2793878113","3, Etterstadsletta, Gamle Oslo, Oslo, 0660, Norge",place,house,"59.909675,10.794968",1230,60523.2733967677,49.2059133307054
"531","994882902",Tannlege1 AS,"55125560",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Øvre Kråkenes 115, 5152 Bønes",Trine Hope,Trine Hope,09.12.2009,"3","3999000","2998000","1002000","1045000","643000","1485000","33000","0","793000","2954000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125942065","115, Øvre Kråkenes, Haneborg, Bønes, Fyllingsdalen, Bergen, Vestland, 5152, Norge",place,house,"60.3344446,5.3103791",1234,13409.2333395034,10.8664775846867
"532","827658472",Hov Tannlegekontor AS,"61129500",tannleas@online.no,http://www.hov-tannlegekontor.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Søndre Land,"Sentrumsvegen 3, 2860 Hov",,,05.07.2021,"7","5620000","5620000","0","1045000","415000","2459000","224000","0","1477000","4575000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130305155","3, Sentrumsvegen, Fagerlund, Midtre Hov, Hov, Søndre Land, Innlandet, 2860, Norge",place,house,"60.6989256,10.3523555",1236,2942.82261226326,2.38092444357869
"533","827658472",Hov Tannlegekontor AS,"61129500",,https://odontia.no/tannlege/hov/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Søndre Land,"Sentrumsvegen 3, 2860 Hov",,,05.07.2021,"7","5620000","5620000","0","1045000","415000","2459000","224000","0","1477000","4575000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130305155","3, Sentrumsvegen, Fagerlund, Midtre Hov, Hov, Søndre Land, Innlandet, 2860, Norge",place,house,"60.6989256,10.3523555",1236,2942.82261226326,2.38092444357869
"534","824689512",Trysiltannlegene AS,"97330503",kontakt@trysiltannlegene.no,https://www.trysiltannlegene.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Trysil,"Løkjavegen 1, 2420 Trysil",Yazdani Roza Denize Arazi,Yazdani Roza Denize Arazi,25.01.2020,"5","6008000","6008000","0","1041000","1097000","2211000","206000","0","1453000","4967000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125663167","1, Løkjavegen, Vestadjordet, Vestad, Trysil, Innlandet, 2420, Norge",place,house,"61.313827,12.2648253",1238,3887.60124724358,3.14022717871049
"535","986717307",Tannlege Klette & Co. AS,"22833992",post@tannlegeklette.no,http://www.tannlegeklette.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Klingenberggata 7, 0161 Oslo",Knut Andre Klette,Knut Andre Klette,01.01.2004,"3","9033000","9054000","-21000","1034000","3475000","2130000","236000","0","2158000","7999000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785848807","7, Klingenberggata, Tullin, Sentrum, Oslo, 0161, Norge",place,house,"59.913533,10.731739",1230,72293.6954127923,58.7753621242214
"536","993110825",Orthobache AS,"22744430",saeter@colosseum.no,https://colosseumklinikken.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Ekebergveien 237, 1166 Oslo",Anne Christine Bache,Anne Christine Bache,01.08.2008,"1","2198000","2198000","0","1028000","0","867000","0","0","303000","1170000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2805284698","237, Ekebergveien, Nordstrand, Oslo, 1166, Norge",place,house,"59.860626,10.800525",1237,43504.7028523758,35.1695253454938
"537","993110825",Orthobache AS,"22744430",saeter@colosseum.no,https://colosseumklinikken.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Ekebergveien 237, 1166 Oslo",Anne Christine Bache,Anne Christine Bache,01.08.2008,"1","2198000","2198000","0","1028000","0","867000","0","0","303000","1170000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2805284698","237, Ekebergveien, Nordstrand, Oslo, 1166, Norge",place,house,"59.860626,10.800525",1237,43504.7028523758,35.1695253454938
